failure_id,payment_id,customer_id,subscription_id,failure_reason,retry_now_probability,wait_and_retry_probability,send_reminder_probability,payment_link_probability,update_payment_method_probability,no_action_probability
FAIL_002414,PAY_015044,CUST_0883,SUB_0883,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002415,PAY_015045,CUST_0883,SUB_0883,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002416,PAY_015048,CUST_0883,SUB_0883,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002417,PAY_015050,CUST_0883,SUB_0883,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002418,PAY_015051,CUST_0883,SUB_0883,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002419,PAY_015054,CUST_0883,SUB_0883,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002420,PAY_015055,CUST_0883,SUB_0883,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002421,PAY_015056,CUST_0883,SUB_0883,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002422,PAY_015058,CUST_0883,SUB_0883,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002423,PAY_015059,CUST_0883,SUB_0883,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002424,PAY_015060,CUST_0883,SUB_0883,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002425,PAY_015062,CUST_0884,SUB_0884,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002426,PAY_015064,CUST_0884,SUB_0884,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002427,PAY_015065,CUST_0884,SUB_0884,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002428,PAY_015066,CUST_0884,SUB_0884,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002429,PAY_015067,CUST_0884,SUB_0884,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002430,PAY_015069,CUST_0884,SUB_0884,LIMIT_EXCEEDED,0.1,0.25,0.212,0.562,0.362,0.0
FAIL_002431,PAY_015071,CUST_0886,SUB_0886,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002432,PAY_015077,CUST_0886,SUB_0886,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002433,PAY_015078,CUST_0886,SUB_0886,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002434,PAY_015080,CUST_0886,SUB_0886,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002435,PAY_015087,CUST_0886,SUB_0886,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002436,PAY_015120,CUST_0887,SUB_0887,BANK_DECLINED,0.2176,0.5176,0.3156,0.4956,0.2956,0.0
FAIL_002437,PAY_015126,CUST_0888,SUB_0888,INSUFFICIENT_FUNDS,0.2176,0.6176,0.4156,0.5456,0.2456,0.0
FAIL_002438,PAY_015129,CUST_0888,SUB_0888,INSUFFICIENT_FUNDS,0.2176,0.6176,0.4156,0.5456,0.2456,0.0
FAIL_002439,PAY_015134,CUST_0888,SUB_0888,AUTHENTICATION_FAILED,0.0676,0.1176,0.4156,0.5456,0.7456,0.0
FAIL_002440,PAY_015136,CUST_0888,SUB_0888,BANK_DECLINED,0.2176,0.5176,0.3156,0.4956,0.2956,0.0
FAIL_002441,PAY_015138,CUST_0888,SUB_0888,INSUFFICIENT_FUNDS,0.2176,0.6176,0.4156,0.5456,0.2456,0.0
FAIL_002442,PAY_015141,CUST_0889,SUB_0889,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002443,PAY_015144,CUST_0889,SUB_0889,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002444,PAY_015145,CUST_0889,SUB_0889,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002445,PAY_015146,CUST_0889,SUB_0889,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002446,PAY_015152,CUST_0889,SUB_0889,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002447,PAY_015153,CUST_0889,SUB_0889,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002448,PAY_015157,CUST_0889,SUB_0889,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002449,PAY_015161,CUST_0889,SUB_0889,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002450,PAY_015164,CUST_0889,SUB_0889,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002451,PAY_015165,CUST_0889,SUB_0889,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002452,PAY_015167,CUST_0889,SUB_0889,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002453,PAY_015169,CUST_0890,SUB_0890,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002454,PAY_015172,CUST_0890,SUB_0890,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002455,PAY_015178,CUST_0890,SUB_0890,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002456,PAY_015181,CUST_0890,SUB_0890,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002457,PAY_015182,CUST_0890,SUB_0890,LIMIT_EXCEEDED,0.1,0.25,0.212,0.562,0.362,0.0
FAIL_002458,PAY_015183,CUST_0890,SUB_0890,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002459,PAY_015186,CUST_0890,SUB_0890,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002460,PAY_015188,CUST_0890,SUB_0890,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002461,PAY_015190,CUST_0891,SUB_0891,BANK_DECLINED,0.2176,0.5176,0.3156,0.4956,0.2956,0.0
FAIL_002462,PAY_015191,CUST_0891,SUB_0891,LIMIT_EXCEEDED,0.1176,0.2676,0.2656,0.6456,0.4456,0.0
FAIL_002463,PAY_015197,CUST_0891,SUB_0891,BANK_DECLINED,0.2176,0.5176,0.3156,0.4956,0.2956,0.0
FAIL_002464,PAY_015202,CUST_0892,SUB_0892,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002465,PAY_015206,CUST_0892,SUB_0892,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002466,PAY_015207,CUST_0892,SUB_0892,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002467,PAY_015209,CUST_0892,SUB_0892,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002468,PAY_015210,CUST_0892,SUB_0892,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002469,PAY_015216,CUST_0892,SUB_0892,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002470,PAY_015217,CUST_0892,SUB_0892,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002471,PAY_015219,CUST_0892,SUB_0892,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002472,PAY_015224,CUST_0892,SUB_0892,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002473,PAY_015227,CUST_0893,SUB_0893,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002474,PAY_015228,CUST_0894,SUB_0894,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002475,PAY_015238,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002476,PAY_015243,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002477,PAY_015244,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002478,PAY_015245,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002479,PAY_015248,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002480,PAY_015249,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002481,PAY_015250,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002482,PAY_015254,CUST_0896,SUB_0896,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002483,PAY_015255,CUST_0896,SUB_0896,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002484,PAY_015264,CUST_0896,SUB_0896,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002485,PAY_015272,CUST_0897,SUB_0897,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002486,PAY_015280,CUST_0897,SUB_0897,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002487,PAY_015286,CUST_0897,SUB_0897,AUTHENTICATION_FAILED,0.05,0.1,0.362,0.462,0.662,0.0
FAIL_002488,PAY_015312,CUST_0900,SUB_0900,LIMIT_EXCEEDED,0.1,0.25,0.212,0.562,0.362,0.0
FAIL_002489,PAY_015315,CUST_0900,SUB_0900,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002490,PAY_015321,CUST_0900,SUB_0900,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002491,PAY_015339,CUST_0901,SUB_0901,LIMIT_EXCEEDED,0.1,0.25,0.212,0.562,0.362,0.0
FAIL_002492,PAY_015341,CUST_0901,SUB_0901,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002493,PAY_015350,CUST_0901,SUB_0901,AUTHENTICATION_FAILED,0.05,0.1,0.362,0.462,0.662,0.0
FAIL_002494,PAY_015352,CUST_0902,SUB_0902,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002495,PAY_015353,CUST_0902,SUB_0902,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002496,PAY_015360,CUST_0902,SUB_0902,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002497,PAY_015364,CUST_0903,SUB_0903,LIMIT_EXCEEDED,0.1176,0.2676,0.2656,0.6456,0.4456,0.0
FAIL_002498,PAY_015367,CUST_0903,SUB_0903,INSUFFICIENT_FUNDS,0.2176,0.6176,0.4156,0.5456,0.2456,0.0
FAIL_002499,PAY_015371,CUST_0903,SUB_0903,CARD_EXPIRED,0.0676,0.0676,0.2656,0.4456,0.8956,0.0
FAIL_002500,PAY_015373,CUST_0904,SUB_0904,AUTHENTICATION_FAILED,0.05,0.1,0.362,0.462,0.662,0.0
FAIL_002501,PAY_015379,CUST_0904,SUB_0904,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002502,PAY_015383,CUST_0904,SUB_0904,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002503,PAY_015385,CUST_0904,SUB_0904,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002504,PAY_015387,CUST_0904,SUB_0904,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002505,PAY_015389,CUST_0904,SUB_0904,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002506,PAY_015397,CUST_0904,SUB_0904,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002507,PAY_015404,CUST_0905,SUB_0905,BANK_DECLINED,0.246,0.546,0.308,0.458,0.258,0.0
FAIL_002508,PAY_015405,CUST_0905,SUB_0905,NETWORK_ERROR,0.896,0.746,0.308,0.358,0.158,0.0
FAIL_002509,PAY_015425,CUST_0906,SUB_0906,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002510,PAY_015429,CUST_0906,SUB_0906,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002511,PAY_015437,CUST_0906,SUB_0906,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002512,PAY_015470,CUST_0908,SUB_0908,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002513,PAY_015472,CUST_0908,SUB_0908,AUTHENTICATION_FAILED,0.01,0.04,0.324,0.424,0.624,0.0
FAIL_002514,PAY_015477,CUST_0908,SUB_0908,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002515,PAY_015478,CUST_0908,SUB_0908,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002516,PAY_015497,CUST_0909,SUB_0909,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002517,PAY_015504,CUST_0910,SUB_0910,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002518,PAY_015505,CUST_0910,SUB_0910,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002519,PAY_015506,CUST_0910,SUB_0910,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002520,PAY_015507,CUST_0910,SUB_0910,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002521,PAY_015511,CUST_0910,SUB_0910,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002522,PAY_015512,CUST_0910,SUB_0910,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002523,PAY_015514,CUST_0910,SUB_0910,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002524,PAY_015519,CUST_0910,SUB_0910,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002525,PAY_015522,CUST_0911,SUB_0911,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002526,PAY_015540,CUST_0911,SUB_0911,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002527,PAY_015544,CUST_0911,SUB_0911,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002528,PAY_015549,CUST_0911,SUB_0911,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002529,PAY_015555,CUST_0912,SUB_0912,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002530,PAY_015559,CUST_0912,SUB_0912,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002531,PAY_015561,CUST_0912,SUB_0912,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002532,PAY_015564,CUST_0912,SUB_0912,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002533,PAY_015565,CUST_0912,SUB_0912,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002534,PAY_015570,CUST_0913,SUB_0913,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002535,PAY_015589,CUST_0913,SUB_0913,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002536,PAY_015597,CUST_0914,SUB_0914,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002537,PAY_015598,CUST_0914,SUB_0914,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002538,PAY_015605,CUST_0914,SUB_0914,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002539,PAY_015615,CUST_0915,SUB_0915,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002540,PAY_015617,CUST_0915,SUB_0915,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002541,PAY_015618,CUST_0915,SUB_0915,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002542,PAY_015619,CUST_0915,SUB_0915,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002543,PAY_015620,CUST_0915,SUB_0915,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002544,PAY_015621,CUST_0915,SUB_0915,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002545,PAY_015622,CUST_0915,SUB_0915,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002546,PAY_015623,CUST_0915,SUB_0915,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002547,PAY_015628,CUST_0915,SUB_0915,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002548,PAY_015629,CUST_0915,SUB_0915,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002549,PAY_015630,CUST_0915,SUB_0915,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002550,PAY_015631,CUST_0915,SUB_0915,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002551,PAY_015632,CUST_0915,SUB_0915,AUTHENTICATION_FAILED,0.01,0.04,0.324,0.424,0.624,0.0
FAIL_002552,PAY_015645,CUST_0916,SUB_0916,INSUFFICIENT_FUNDS,0.2176,0.6176,0.4156,0.5456,0.2456,0.0
FAIL_002553,PAY_015657,CUST_0916,SUB_0916,NETWORK_ERROR,0.8676,0.7176,0.3156,0.3956,0.1956,0.0
FAIL_002554,PAY_015661,CUST_0917,SUB_0917,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002555,PAY_015662,CUST_0917,SUB_0917,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002556,PAY_015663,CUST_0917,SUB_0917,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002557,PAY_015664,CUST_0917,SUB_0917,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002558,PAY_015667,CUST_0918,SUB_0918,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002559,PAY_015668,CUST_0918,SUB_0918,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002560,PAY_015675,CUST_0918,SUB_0918,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002561,PAY_015681,CUST_0918,SUB_0918,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002562,PAY_015685,CUST_0918,SUB_0918,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002563,PAY_015688,CUST_0918,SUB_0918,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002564,PAY_015694,CUST_0919,SUB_0919,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002565,PAY_015697,CUST_0919,SUB_0919,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002566,PAY_015701,CUST_0919,SUB_0919,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002567,PAY_015702,CUST_0919,SUB_0919,INSUFFICIENT_FUNDS,0.2,0.6,0.362,0.462,0.162,0.0
FAIL_002568,PAY_015718,CUST_0919,SUB_0919,NETWORK_ERROR,0.85,0.7,0.262,0.312,0.112,0.0
FAIL_002569,PAY_015735,CUST_0921,SUB_0921,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002570,PAY_015739,CUST_0921,SUB_0921,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002571,PAY_015740,CUST_0921,SUB_0921,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002572,PAY_015747,CUST_0921,SUB_0921,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002573,PAY_015757,CUST_0921,SUB_0921,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002574,PAY_015782,CUST_0923,SUB_0923,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002575,PAY_015784,CUST_0923,SUB_0923,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002576,PAY_015810,CUST_0924,SUB_0924,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002577,PAY_015816,CUST_0925,SUB_0925,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002578,PAY_015818,CUST_0925,SUB_0925,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002579,PAY_015819,CUST_0925,SUB_0925,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002580,PAY_015820,CUST_0925,SUB_0925,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002581,PAY_015822,CUST_0925,SUB_0925,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002582,PAY_015823,CUST_0925,SUB_0925,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002583,PAY_015824,CUST_0925,SUB_0925,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002584,PAY_015826,CUST_0925,SUB_0925,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002585,PAY_015829,CUST_0925,SUB_0925,LIMIT_EXCEEDED,0.076,0.226,0.096,0.446,0.246,0.0
FAIL_002586,PAY_015833,CUST_0925,SUB_0925,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002587,PAY_015841,CUST_0926,SUB_0926,NETWORK_ERROR,0.896,0.746,0.308,0.358,0.158,0.0
FAIL_002588,PAY_015844,CUST_0926,SUB_0926,INSUFFICIENT_FUNDS,0.246,0.646,0.408,0.508,0.208,0.0
FAIL_002589,PAY_015848,CUST_0926,SUB_0926,NETWORK_ERROR,0.896,0.746,0.308,0.358,0.158,0.0
FAIL_002590,PAY_015849,CUST_0926,SUB_0926,BANK_DECLINED,0.246,0.546,0.308,0.458,0.258,0.0
FAIL_002591,PAY_015859,CUST_0926,SUB_0926,NETWORK_ERROR,0.896,0.746,0.308,0.358,0.158,0.0
FAIL_002592,PAY_015867,CUST_0928,SUB_0928,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002593,PAY_015870,CUST_0929,SUB_0929,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002594,PAY_015880,CUST_0929,SUB_0929,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
FAIL_002595,PAY_015883,CUST_0929,SUB_0929,NETWORK_ERROR,0.79,0.64,0.224,0.274,0.074,0.0
FAIL_002596,PAY_015886,CUST_0929,SUB_0929,CARD_EXPIRED,0.01,0.01,0.174,0.324,0.774,0.0
FAIL_002597,PAY_015891,CUST_0929,SUB_0929,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002598,PAY_015908,CUST_0930,SUB_0930,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002599,PAY_015925,CUST_0931,SUB_0931,CARD_EXPIRED,0.05,0.05,0.212,0.362,0.812,0.0
FAIL_002600,PAY_015936,CUST_0931,SUB_0931,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002601,PAY_015975,CUST_0932,SUB_0932,BANK_DECLINED,0.2,0.5,0.262,0.412,0.212,0.0
FAIL_002602,PAY_016001,CUST_0934,SUB_0934,LIMIT_EXCEEDED,0.076,0.226,0.096,0.446,0.246,0.0
FAIL_002603,PAY_016014,CUST_0934,SUB_0934,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002604,PAY_016036,CUST_0935,SUB_0935,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002605,PAY_016037,CUST_0935,SUB_0935,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002606,PAY_016041,CUST_0935,SUB_0935,INSUFFICIENT_FUNDS,0.176,0.576,0.246,0.346,0.046,0.0
FAIL_002607,PAY_016042,CUST_0935,SUB_0935,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002608,PAY_016046,CUST_0935,SUB_0935,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002609,PAY_016049,CUST_0935,SUB_0935,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002610,PAY_016054,CUST_0935,SUB_0935,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002611,PAY_016073,CUST_0937,SUB_0937,NETWORK_ERROR,0.896,0.746,0.308,0.358,0.158,0.0
FAIL_002612,PAY_016079,CUST_0939,SUB_0939,AUTHENTICATION_FAILED,0.026,0.076,0.246,0.346,0.546,0.0
FAIL_002613,PAY_016080,CUST_0939,SUB_0939,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002614,PAY_016084,CUST_0939,SUB_0939,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002615,PAY_016085,CUST_0939,SUB_0939,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002616,PAY_016088,CUST_0939,SUB_0939,NETWORK_ERROR,0.826,0.676,0.146,0.196,0.01,0.0
FAIL_002617,PAY_016089,CUST_0939,SUB_0939,CARD_EXPIRED,0.026,0.026,0.096,0.246,0.696,0.0
FAIL_002618,PAY_016090,CUST_0939,SUB_0939,BANK_DECLINED,0.176,0.476,0.146,0.296,0.096,0.0
FAIL_002619,PAY_016127,CUST_0942,SUB_0942,INSUFFICIENT_FUNDS,0.14,0.54,0.324,0.424,0.124,0.0
FAIL_002620,PAY_016129,CUST_0942,SUB_0942,AUTHENTICATION_FAILED,0.01,0.04,0.324,0.424,0.624,0.0
FAIL_002621,PAY_016131,CUST_0942,SUB_0942,LIMIT_EXCEEDED,0.04,0.19,0.174,0.524,0.324,0.0
FAIL_002622,PAY_016132,CUST_0942,SUB_0942,BANK_DECLINED,0.14,0.44,0.224,0.374,0.174,0.0
